030599/2,409102,1,12,CM3,SA3,099,10011446,14500,14700,3/2/2026,12:55:21 PM
030599/2,409102,1,12,CM3,SA3,099,10011446,14300,14250,3/2/2026,12:58:21 PM
030599/2,409102,1,12,CM1,MAN,41X,10011512,10000,10040,3/2/2026,1:41:01 PM
030599/2,409102,1,12,CM3,SA3,433,10011513,10000,9950,3/2/2026,2:03:16 PM
030599/2,409102,1,12,CM2,MAN,441,10012170,22250,22250,3/2/2026,1:34:53 PM
030599/2,409102,1,12,CM2,MAN,441,10012170,22250,22240,3/2/2026,1:35:09 PM
030599/2,409102,1,12,CM1,MAN,525,10012284,2000,1950,3/2/2026,1:47:39 PM
030599/2,409102,1,12,CM2,MAN,984,10031006,13100,13110,3/2/2026,1:34:42 PM
030599/2,409102,1,12,CM2,MAN,864,10031008,5500,5460,3/2/2026,1:34:30 PM
030600/1,409101,1,22,CM1,SA1,175,10011004,4800,5000,3/2/2026,4:26:22 PM
030600/1,409101,1,22,CM1,SA1,281,10011414,23000,22950,3/2/2026,4:29:38 PM
030600/1,409101,1,22,CM1,SA1,281,10011414,23000,22850,3/2/2026,4:32:42 PM
030600/1,409101,1,22,CM1,SA1,097,10011446,15500,15500,3/2/2026,4:23:06 PM
030600/1,409101,1,22,CM1,SA1,097,10011446,14500,14450,3/2/2026,4:27:38 PM
030600/1,409101,1,22,CM1,SA1,097,10011446,14500,15200,3/2/2026,4:30:44 PM
030600/1,409101,1,22,CM1,SA1,097,10011446,13800,13800,3/2/2026,4:33:32 PM
030600/1,409101,1,22,CM1,SA1,401,10011503,20000,20250,3/2/2026,4:20:32 PM
030600/1,409101,1,22,CM1,SA1,41B,10011512,5000,5100,3/2/2026,4:21:03 PM
030600/1,409101,1,22,CM1,SA1,321,10011528,10000,9900,3/2/2026,4:25:01 PM
030600/2,409102,1,13,CM3,SA3,283,10011414,18000,18000,3/2/2026,4:25:39 PM
030600/2,409102,1,13,CM3,SA3,20H,10011425,5000,4950,3/2/2026,1:07:12 PM
030600/2,409102,1,13,CM3,SA3,099,10011446,14500,14550,3/2/2026,1:05:38 PM
030600/2,409102,1,13,CM3,SA3,099,10011446,14500,14500,3/2/2026,1:11:15 PM
030600/2,409102,1,13,CM2,MAN,41X,10011512,10000,10000,3/2/2026,2:35:42 PM
030600/2,409102,1,13,CM3,SA3,433,10011513,10000,10100,3/2/2026,4:28:15 PM
030600/2,409102,1,13,CM2,MAN,441,10012170,22250,22280,3/2/2026,2:35:28 PM
030600/2,409102,1,13,CM2,MAN,441,10012170,22250,22250,3/2/2026,2:35:35 PM
030600/2,409102,1,13,CM2,MAN,525,10012284,2000,1950,3/2/2026,2:35:47 PM
030600/2,409102,1,13,CM2,MAN,984,10031006,13100,13110,3/2/2026,2:35:07 PM
030600/2,409102,1,13,CM2,MAN,864,10031008,5500,5460,3/2/2026,2:35:02 PM
030601/1,439113,1,14,CM2,SA2,098,10011446,15300,15350,3/2/2026,1:50:05 PM
030601/1,439113,1,14,CM2,SA2,098,10011446,15300,15350,3/2/2026,1:53:47 PM
030601/1,439113,1,14,CM2,SA2,098,10011446,15300,15600,3/2/2026,1:58:47 PM
030601/1,439113,1,14,CM2,SA2,098,10011446,15000,15000,3/2/2026,2:02:49 PM
030601/1,439113,1,14,CM2,SA2,147,10011660,5000,4950,3/2/2026,1:45:49 PM
030601/1,439113,1,14,CM2,SA2,147,10011660,14000,13900,3/2/2026,1:52:38 PM
030601/1,439113,1,14,CM2,SA2,147,10011660,13000,13050,3/2/2026,1:57:39 PM
030601/1,439113,1,14,CM2,SA2,147,10011660,12700,12600,3/2/2026,2:01:27 PM
030601/1,439113,1,14,CM2,SA2,362,10011667,15000,15200,3/2/2026,1:48:43 PM
030601/2,439114,1,17,CM3,SA3,099,10011446,15300,15250,3/2/2026,5:00:03 PM
030601/2,439114,1,17,CM3,SA3,504,10011509,10000,9850,3/2/2026,5:01:50 PM
030601/2,439114,1,17,CM3,SA3,504,10011509,15100,15150,3/2/2026,6:11:12 PM
030601/2,439114,1,17,CM3,SA3,144,10011660,3300,3300,3/2/2026,4:57:54 PM
030601/2,439114,1,17,CM3,MAN,447,10012170,29600,29630,3/2/2026,5:59:41 PM
030601/2,439114,1,17,CM3,MAN,447,10012170,29600,29730,3/2/2026,5:59:47 PM
030601/2,439114,1,17,CM3,MAN,525,10012284,2300,2310,3/2/2026,5:59:52 PM
030601/2,439114,1,17,CM3,MAN,984,10031006,14200,14190,3/2/2026,5:59:33 PM
030601/2,439114,1,17,CM3,MAN,864,10031008,6800,6760,3/2/2026,5:59:29 PM
030601/3,439115,1,16,CM3,SA3,099,10011446,15100,15150,3/2/2026,4:40:29 PM
030601/3,439115,1,16,CM3,SA3,144,10011660,22000,21900,3/2/2026,4:37:50 PM
030602/1,439113,1,9,CM2,SA2,098,10011446,15300,15400,3/2/2026,5:18:54 PM
